ArtID;NavnDansk;LatArt
4720;;Primula veris x vulgaris
4721;storblomstret kodriver;Primula vulgaris
4722;kodriverfamilien;Primulaceae
4723;gemsehornslægten;Proboscidea
4724;gemsehorn;Proboscidea louisianica 
4725;brunelleslægten;Prunella
4726;storblomstret brunelle;Prunella grandiflora
4727;;Prunella grandiflora x vulgaris
4728;fligbladet brunelle;Prunella laciniata 
4729;almindelig brunelle;Prunella vulgaris
4730;blommeslægten;Prunus
4731;fugle-kirsebær;Prunus avium
4732;mirabel;Prunus cerasifera
4733;sur-kirsebær;Prunus cerasus
4734;;Prunus domestica
4735;blomme;Prunus domestica ssp. domestica
4736;kræge;Prunus domestica ssp. insititia
4737;;Prunus domestica ssp. insititia x spinosa
4738;weichsel;Prunus mahaleb
4739;almindelig hæg;Prunus padus
4740;;Prunus padus ssp. borealis
4741;;Prunus padus ssp. padus
4742;glansbladet hæg;Prunus serotina
4743;slåen;Prunus spinosa
4744;;Prunus virginiana
4745;lærkesporeslægten iii;Pseudofumaria
4746;gul lærkespore;Pseudofumaria lutea 
4747;evighedsblomstslægten iii;Pseudognaphalium
4748;gulhvid evighedsblomst;Pseudognaphalium luteoalbum
4749;sæksporeslægten;Pseudorchis
4750;hvid sækspore;Pseudorchis albida
4751;;Pseudorchis albida ssp. albida
4752;douglasgranslægten;Pseudotsuga
4753;douglasgran;Pseudotsuga menziesii
4754;blå douglasgran;Pseudotsuga menziesii ssp. glaucescens
4755;grøn douglasgran;Pseudotsuga menziesii ssp. menziesii
4756;;Psilliostachys
4757;;Psilliostachys spicata
4758;;Psychine
4759;;Psychine stylosa
4760;ørnebregneslægten;Pteridium
4761;ørnebregne;Pteridium aquilinum
4762;almindelig ørnebregne;Pteridium aquilinum ssp. aquilinum
4763;nordlig ørnebregne;Pteridium aquilinum ssp. latiusculum 
4764;bregne;Pteropsida
4765;annelgræsslægten;Puccinellia
4766;;Puccinellia angustata
4767;slap annelgræs;Puccinellia capillaris
4768;;Puccinellia capillaris x distans
4769;;Puccinellia capillaris x maritima
4770;udspærret annelgræs;Puccinellia distans
4771;;Puccinellia distans x maritima
4772;;Puccinellia distans x rupestris
4773;strand-annelgræs;Puccinellia maritima
4774;;Puccinellia phryganodes
4775;;Puccinellia rupestris
4776;;Puccinellia tenella
4777;loppeurtslægten;Pulicaria
4778;;Pulicaria arabica
4779;strand-loppeurt;Pulicaria dysenterica
4780;almindelig loppeurt;Pulicaria vulgaris
4781;lungeurtslægten;Pulmonaria
4782;himmelblå lungeurt;Pulmonaria angustifolia
4783;;Pulmonaria angustifolia x obscura
4784;almindelig lungeurt;Pulmonaria obscura
4785;;Pulmonaria obscura x saccharata
4786;hvidplettet lungeurt;Pulmonaria officinalis
4787;rød lungeurt;Pulmonaria rubra
4788;broget lungeurt;Pulmonaria saccharata
4789;kobjældeslægten;Pulsatilla
4790;;Pulsatilla vulgaris ssp. vulgaris
4791;porcelænshyacintslægten;Puschkinia
4792;porcelænshyacint;Puschkinia scilloides
4793;ildtornslægten;Pyracantha
4794;ildtorn;Pyracantha coccinea
4795;vintergrønslægten i;Pyrola
4796;grønlig vintergrøn;Pyrola chlorantha
4797;;Pyrola grandiflora
4798;klokke-vintergrøn;Pyrola media
4799;liden vintergrøn;Pyrola minor
4800;;Pyrola minor x norvegica
4801;;Pyrola minor x rotundifolia
4802;;Pyrola rotundifolia
4803;klit-vintergrøn;Pyrola rotundifolia ssp. maritima
4804;;Pyrola rotundifolia ssp. norvegica
4805;mose-vintergrøn;Pyrola rotundifolia ssp. rotundifolia
4806;vintergrønfamilien;Pyrolaceae
4807;pæreslægten;Pyrus
4808;pære;Pyrus communis
4809;;Pyrus elaeagrifolia
4810;;Pyrus pyraster
4811;egeslægten;Quercus
4812;frynse-eg;Quercus cerris
4813;;Quercus palustris
4814;vinter-eg;Quercus petraea
4815;;Quercus petraea x robur
4816;;Quercus pubescens
4817;almindelig eg;Quercus robur
4818;rød-eg;Quercus rubra
4819;tusindfrøslægten;Radiola
4820;tusindfrø;Radiola linoides
4821;ranunkelfamilien;Ranunculaceae
4822;ranunkelslægten;Ranunculus
4823;bidende ranunkel;Ranunculus acris
4824;;Ranunculus acris ssp. acris
4825;;Ranunculus acris ssp. borealis
4826;park-ranunkel;Ranunculus acris ssp. friesianus
4827;;Ranunculus affinis
4828;almindelig vandranunkel;Ranunculus aquatilis var. aquatilis
4829;hårfliget vandranunkel;Ranunculus aquatilis var. diffusus
4830;;Ranunculus aquatilis x peltatus ssp. baudotii
4831;;Ranunculus aquatilis x peltatus ssp. peltatus
4832;ager-ranunkel;Ranunculus arvensis
4833;nyrebladet ranunkel;Ranunculus auricomus
4834;;Ranunculus auricomus coll.
4835;knold-ranunkel;Ranunculus bulbosus
4836;;Ranunculus cassubicus
4837;kredsbladet vandranunkel;Ranunculus circinatus 
4838;;Ranunculus confervoides
4839;;Ranunculus cymbalaria
4840;;Ranunculus fallax
4841;vorterod;Ranunculus ficaria
4842;limfjords-vorterod;Ranunculus ficaria ssp. fertilis
4843;almindelig vorterod;Ranunculus ficaria ssp. ficaria
4844;kær-ranunkel;Ranunculus flammula
4845;kær-ranunkel, submers;Ranunculus flammula f. submersa
4846;;Ranunculus flammula ssp. flammula
4847;;Ranunculus flammula ssp. scoticus
4848;flod-vandranunkel;Ranunculus fluitans
4849;;Ranunculus glacialis
4850;;Ranunculus grandiflorus
4851;vedbend-vandranunkel;Ranunculus hederaceus
4852;;Ranunculus hyperboreus
4853;;Ranunculus illyricus
4854;uldhåret ranunkel;Ranunculus lanuginosus
4855;;Ranunculus lapponicus
4856;langbladet ranunkel;Ranunculus lingua
4857;langbladet ranunkel, submers;Ranunculus lingua f. submersa
4858;;Ranunculus millefoliatus
4859;;Ranunculus monophyllus
4860;pigget ranunkel;Ranunculus muricatus
4861;;Ranunculus nivalis
4862;;Ranunculus nivalis x pygmaeus
4863;;Ranunculus ophioglossifolius
4864;;Ranunculus pallasii
4865;småblomstret ranunkel;Ranunculus parviflorus
4866;;Ranunculus pedatifidus
4867;strand-vandranunkel;Ranunculus peltatus ssp. baudotii 
4868;;Ranunculus peltatus ssp. baudotii x penicillatus ssp. pseudofluitans
4869;storblomstret vandranunkel;Ranunculus peltatus ssp. peltatus
4870;pensel-vandranunkel;Ranunculus penicillatus
4871;symes vandranunkel;Ranunculus penicillatus ssp. pseudofluitans 
4872;;Ranunculus platanifolius
4873;;Ranunculus polyanthemos
4874;lund-ranunkel;Ranunculus polyanthemos ssp. nemorosus
4875;mangeblomstret ranunkel;Ranunculus polyanthemos ssp. polyanthemos
4876;falsk lund-ranunkel;Ranunculus polyanthemos ssp. x polyanthemoides
4877;;Ranunculus psilostachyus
4878;;Ranunculus pygmaeus
4879;;Ranunculus pygmaeus x sulphureus
4880;lav ranunkel;Ranunculus repens
4881;krybende ranunkel;Ranunculus reptans
4882;krybende ranunkel, submers;Ranunculus reptans f. submersus
4883;stivhåret ranunkel;Ranunculus sardous
4884;tigger-ranunkel;Ranunculus sceleratus
4885;;Ranunculus sceleratus ssp. reptabundus
4886;;Ranunculus sceleratus ssp. sceleratus
4887;;Ranunculus sulphureus
4888;;Ranunculus x spitsbergensis
4889;kiddikeslægten;Raphanus
4890;kiddike;Raphanus raphanistrum
4891;radise;Raphanus sativus
4892;;Raphanus sativus var. niger
4893;;Raphanus sativus var. sativus
4894;knopskulpeslægten;Rapistrum
4895;flerårig knopskulpe;Rapistrum perenne
4896;knopskulpe;Rapistrum rugosum
4897;spansk knopskulpe;Rapistrum rugosum ssp. linnaeanum
4898;orientalsk knopskulpe;Rapistrum rugosum ssp. orientale
4899;håret knopskulpe;Rapistrum rugosum ssp. rugosum
4900;;Ratibida
4901;;Ratibida tagetes
4902;resedaslægten;Reseda
4903;hvid reseda;Reseda alba
4904;gul reseda;Reseda lutea
4905;farve-reseda;Reseda luteola
4906;have-reseda;Reseda odorata
4907;rapunsel-reseda;Reseda phyteuma
4908;resedafamilien;Resedaceae
4909;pileurtslægten iv;Reynoutria
4910;stjernefrøslægten;Rhagadiolus
4911;stjernefrø;Rhagadiolus stellatus
4912;vrietornfamilien;Rhamnaceae
4913;vrietornslægten;Rhamnus
4914;vrietorn;Rhamnus cathartica
4915;rabarberslægten;Rheum
4916;;Rheum rhaponticum
4917;rabarber;Rheum rhabarbarum
4918;skjallerslægten;Rhinanthus
4919;lådden skjaller;Rhinanthus alectorolophus
4920;;Rhinanthus groenlandicus
4921;liden skjaller;Rhinanthus minor
4922;sommer-skjaller;Rhinanthus minor ssp. elatior
4923;bredbladet skjaller;Rhinanthus minor ssp. minor
4924;smalbladet skjaller;Rhinanthus minor ssp. stenophyllus
4925;stor skjaller;Rhinanthus serotinus
4926;rug-skjaller;Rhinanthus serotinus ssp. apterus
4927;strand-skjaller;Rhinanthus serotinus ssp. halophilus
4928;eng-skjaller;Rhinanthus serotinus ssp. paludosus
4929;høst-skjaller;Rhinanthus serotinus ssp. serotinus
4930;tidlig skjaller;Rhinanthus serotinus ssp. vernalis
4931;rosenrod;Rhodiola rosea
4932;alperoseslægten;Rhododendron
4933;arktisk alperose;Rhododendron lapponicum
4934;mose-post;Rhododendron tomentosum
4935;hjortetaktræslægten;Rhus
4936;hjortetaktræ;Rhus typhina
4937;;Rhynchosinapis
4938;;Rhynchosinapis cheiranthos
4939;næbfrøslægten;Rhynchospora
4940;hvid næbfrø;Rhynchospora alba
4941;brun næbfrø;Rhynchospora fusca
4942;ribsslægten;Ribes
4943;fjeld-ribs;Ribes alpinum
4944;guld-ribs;Ribes aureum
4945;solbær;Ribes nigrum
4946;;Ribes petraeum
4947;have-ribs;Ribes rubrum
4948;blod-ribs;Ribes sanguineum
4949;vild ribs;Ribes spicatum
4950;stikkelsbær;Ribes uva-crispa
4951;;Ribes x pallidum
4952;;Ricinus
4953;ricinus;Ricinus communis
4954;smalfligslægten;Ridolfia
4955;smalflig;Ridolfia segetum
4956;robinieslægten;Robinia
4957;robinie;Robinia pseudoacacia
4958;bronzebladslægten;Rodgersia
4959;kastanjebladet bronzeblad;Rodgersia aesculifolia
4960;guldkarseslægten;Rorippa
4961;vandpeberrod;Rorippa amphibia
4962;vandpeberrod, submers;Rorippa amphibia f. submersa
4963;;Rorippa amphibia x austriaca
4964;;Rorippa amphibia x sylvestris
4965;østrigsk guldkarse;Rorippa austriaca
4966;hybrid-guldkarse;Rorippa austriaca x sylvestris
4967;;Rorippa islandica
4968;;Rorippa microphylla x nasturtium-aquaticum
4969;kær-guldkarse;Rorippa palustris
4970;;Rorippa palustris x sylvestris
4971;vej-guldkarse;Rorippa sylvestris
4972;roseslægten;Rosa
4973;;Rosa acicularis
4974;hvid æble-rose;Rosa agrestis
4975;;Rosa agrestis ssp. agrestis
4976;hunde-rose;Rosa canina
4977;glat hunde-rose;Rosa canina ssp. canina
4978;håret hunde-rose;Rosa canina ssp. dumetorum
4979;karolina-rose;Rosa carolina
4980;;Rosa dumalis
4981;håret blågrøn rose;Rosa dumalis ssp. coriifolia
4982;blågrøn rose;Rosa dumalis ssp. dumalis
4983;;Rosa elliptica
4984;;Rosa elliptica ssp. elliptica
4985;lugtløs æble-rose;Rosa elliptica ssp. inodora
4986;;Rosa foetida
4987;kobber-rose;Rosa glauca
4988;hugo-rose;Rosa hugonis
4989;;Rosa jundzillii
4990;maj-rose;Rosa majalis
4991;;Rosa majalis var. foecundissima
4992;;Rosa majalis var. majalis
4993;småblomstret rose;Rosa micrantha
4994;mangeblomstret rose;Rosa multiflora
4995;;Rosa nitida
4996;rubladet rose;Rosa tomentella
4997;klit-rose;Rosa pimpinellifolia
4998;;Rosa pimpinellifolia x villosa
4999;;Rosa pimpinellifolia x villosa ssp. mollis
5000;æble-rose;Rosa rubiginosa
5001;rynket rose;Rosa rugosa
5002;kortstilket filt-rose;Rosa sherardii
5003;langstilket filt-rose;Rosa tomentosa
5004;;Rosa villosa
5005;blød filt-rose;Rosa villosa ssp. mollis
5006;spansk hyben-rose;Rosa villosa ssp. villosa
5007;glansbladet rose;Rosa virginiana
5008;;Rosa x alba
5009;kamtchatka-rose;Rosa x kamtchatica
5010;;Rosa x suionum
5011;rosefamilien;Rosaceae
5012;;Rostraria
5013;enårig rostraria;Rostraria cristata
5014;stivhåret rostraria;Rostraria phleoides
5015;krapslægten;Rubia
5016;krap;Rubia tinctorum
5017;krapfamilien;Rubiaceae
5018;klynger;Rubus
5019;allegheny-brombær;Rubus allegheniensis
5020;;Rubus ammobius
5021;bjørnebær;Rubus arcticus
5022;;Rubus arcticus x idaeus
5023;;Rubus arcticus x saxatilis
5024;armensk brombær;Rubus armeniacus
5025;;Rubus arrhenii
5026;glathannet brombær;Rubus atrichantherus
5027;;Rubus aureolus
5028;skåne-brombær;Rubus axillaris
5029;;Rubus bertramii
5030;korbær;Rubus caesius
5031;korbær x hindbær;Rubus caesius x idaeus
5032;;Rubus caesius x saxatilis
5033;håret hasselbrombær;Rubus camptostachys
5034;;Rubus cardiophyllus
5035;multebær;Rubus chamaemorus
5036;;Rubus chlorothyrsos
5037;kimbrisk brombær;Rubus cimbricus
5038;;Rubus circipanicus
5039;;Rubus contiguus
5040;;Rubus cyclomorphus
5041;tykbladet brombær;Rubus dasyphyllus
5042;;Rubus dethardingii
5043;;Rubus dissimulans
5044;glinsende brombær;Rubus divaricatus
5045;;Rubus drejeri
5046;;Rubus dumetorum
5047;pragt-brombær;Rubus egregius
5048;;Rubus egregiusculus
5049;;Rubus eluxatus
5050;;Rubus fabrimontanus
5051;gråbladet hasselbrombær;Rubus fasciculatus
5052;;Rubus ferocior
5053;fynsk hasselbrombær;Rubus fioniae
5054;;Rubus firmus
5055;;Rubus foliosus
5056;;Rubus fruticosus coll
5057;brombær x hindbær;Rubus fruticosus x idaeus
5058;;Rubus fuscus
5059;;Rubus gelertii
5060;blådugget hasselbrombær;Rubus glauciformis
5061;spidsbladet hasselbrombær;Rubus gothicus
5062;duskblomstret brombær;Rubus grabowskii
5063;smuk brombær;Rubus gratus
5064;;Rubus hadroancanthos 
5065;tøvende hasselbrombær;Rubus haesitans
5066;;Rubus hallandicus
5067;;Rubus hartmanii
5068;;Rubus hobroensis 
5069;;Rubus horridus
5070;;Rubus humulifolius
5071;;Rubus hypomalacus
5072;;Rubus hystricopsis
5073;hindbær;Rubus idaeus
5074;;Rubus idaeus x saxatilis
5075;jordbær-hindbær;Rubus illecebrosus
5076;;Rubus incurvatus
5077;klotornet brombær;Rubus infestus
5078;lodden brombær;Rubus insularis
5079;;Rubus integribasis
5080;;Rubus kollundicola
5081;fliget brombær;Rubus laciniatus
5082;lagerbergs hasselbrombær;Rubus lagerbergii
5083;;Rubus lamprocaulos
5084;;Rubus langei
5085;dansk brombær;Rubus leptothyrsos
5086;;Rubus lidforssii
5087;lindebergs brombær;Rubus lindebergii
5088;storbladet brombær;Rubus macrophyllus
5089;;Rubus macrothyrsus
5090;;Rubus marianus
5091;;Rubus maximiformis
5092;lindbloms hasselbrombær;Rubus mortensenii
5093;;Rubus mucronulatus
5094;;Rubus muenteri
5095;mandø-brombær;Rubus nemoralis
5096;lund-hasselbrombær;Rubus nemorosus
5097;opret brombær;Rubus nessensis
5098;;Rubus nessensis ssp. nessensis
5099;;Rubus nessensis ssp. scissoides
5100;rosen-brombær;Rubus odoratus
5101;;Rubus pallidifolius
5102;blegblomstret brombær;Rubus pallidus
5103;nukta-brombær;Rubus parviflorus
5104;trebladet brombær;Rubus pedemontanus 
5105;;Rubus pergratus
5106;vin-brombær;Rubus phoenicolasius
5107;;Rubus phylloglotta
5108;;Rubus phyllothyrsos
5109;;Rubus placidus
5110;almindelig brombær;Rubus plicatus
5111;rigtblomstret brombær;Rubus polyanthemus
5112;;Rubus procerus
5113;bølgebladet hasselbrombær;Rubus pruinosus
5114;top-brombær;Rubus pseudothyrsanthos
5115;pyramide-brombær;Rubus pyramidalis
5116;børstehåret brombær;Rubus radula
5117;;Rubus raunkiaerii
5118;;Rubus rosanthus
5119;fruebær;Rubus saxatilis
5120;;Rubus sciocharis
5121;syl-brombær;Rubus scissus
5122;hasselbrombær;Rubus sect. Corylifolii
5123;brombær;Rubus sect. Rubus
5124;;Rubus septentrionalis
5125;;Rubus septifolius
5126;;Rubus silvaticus
5127;slesvigsk hasselbrombær;Rubus slesvicensis
5128;laksebær;Rubus spectabilis
5129;sprengels brombær;Rubus sprengelii
5130;;Rubus sprengeliusculus
5131;svensk hasselbrombær;Rubus suecicus
5132;furet brombær;Rubus sulcatus
5133;lindebladet hasselbrombær;Rubus tiliaster
5134;;Rubus ulmifolius
5135;;Rubus vestervicensis
5136;rundbladet brombær;Rubus vestitus
5137;;Rubus vigorosus
5138;wahlbergs hasselbrombær;Rubus wahlbergii
5139;;Rubus walsemannii
5140;;Rubus wessbergii
5141;guldbær;Rubus xanthocarpus
5142;solhatslægten;Rudbeckia
5143;;Rudbeckia fulgida var. fulgida
5144;negerdanserinde;Rudbeckia fulgida var. speciosa
5145;håret solhat;Rudbeckia hirta
5146;fliget solhat;Rudbeckia laciniata
5147;skræppeslægten;Rumex
5148;almindelig syre;Rumex acetosa
5149;;Rumex acetosa ssp. acetosa
5150;;Rumex acetosa ssp. acetosa var. acetosa
5151;;Rumex acetosa ssp. acetosa var. fontanopaludosus
5152;kilde-syre;Rumex acetosa ssp. acetosa var. hydrophilus
5153;;Rumex acetosa ssp. acetosa var. islandicus
5154;;Rumex acetosa ssp. acetosa var. serpentinicola
5155;;Rumex acetosa var. acetosa x thyrsiflorus
5156;rødknæ;Rumex acetosella
5157;almindelig rødknæ;Rumex acetosella ssp. acetosella
5158;;Rumex acetosella ssp. angiocarpus
5159;finbladet rødknæ;Rumex acetosella ssp. tenuifolius
5160;;Rumex alpinus
5161;;Rumex altissimus
5162;dynd-skræppe;Rumex aquaticus
5163;;Rumex aquaticus x crispus
5164;stor skræppe;Rumex aquaticus x hydrolapathum
5165;;Rumex aquaticus x longifolius
5166;;Rumex aquaticus x obtusifolius
5167;klippe-skræppe;Rumex bryhnii 
5168;;Rumex bryhnii x obtusifolius
5169;krumpigget skræppe;Rumex bucephalophorus
5170;;Rumex confertus
5171;;Rumex confertus x crispus
5172;;Rumex confertus x longifolius
5173;;Rumex confertus x obtusifolius
5174;nøgle-skræppe;Rumex conglomeratus
5175;;Rumex conglomeratus x crispus
5176;;Rumex conglomeratus x maritimus
5177;;Rumex conglomeratus x obtusifolius
5178;;Rumex conglomeratus x palustris
5179;;Rumex conglomeratus x sanguineus
5180;kruset skræppe;Rumex crispus
5181;;Rumex crispus var. microcarpus
5182;;Rumex crispus x hydrolapathum
5183;;Rumex crispus x longifolius
5184;;Rumex crispus x obovatus
5185;spidsbladet skræppe;Rumex crispus x obtusifolius
5186;;Rumex crispus x palustris
5187;;Rumex crispus x sanguineus
5188;;Rumex cuneifolius 
5189;;Rumex dentatus ssp. dentatus
5190;;Rumex dentatus ssp. halacsyi
5191;;Rumex dentatus ssp. mesopotamicus 
5192;;Rumex graminifolius
5193;vand-skræppe;Rumex hydrolapathum
5194;;Rumex hydrolapathum x obtusifolius
5195;by-skræppe;Rumex longifolius
5196;;Rumex longifolius x obovatus
5197;;Rumex longifolius x obtusifolius
5198;;Rumex longifolius x sanguineus
5199;strand-skræppe;Rumex maritimus
5200;ild-skræppe;Rumex maritimus ssp. fueginus
5201;;Rumex maritimus ssp. maritimus
5202;;Rumex maritimus x palustris
5203;;Rumex nepalensis
5204;argentinsk skræppe;Rumex obovatus
5205;butbladet skræppe;Rumex obtusifolius
5206;;Rumex obtusifolius ssp. obtusifolius
5207;tandfri skræppe;Rumex obtusifolius ssp. sylvestris
5208;korttandet skræppe;Rumex obtusifolius ssp. transiens
5209;;Rumex obtusifolius x palustris
5210;;Rumex obtusifolius x sanguineus
5211;sump-skræppe;Rumex palustris
5212;engelsk spinat;Rumex patientia
5213;;Rumex pseudonatronatus
5214;;Rumex pulcher
5215;udspærret skræppe;Rumex pulcher ssp. woodsii
5216;have-syre;Rumex rugosus
5217;;Rumex rugosus x thyrsiflorus
5218;skov-skræppe;Rumex sanguineus
5219;;Rumex scutatus
5220;ungarsk skræppe;Rumex stenophyllus
5221;dusk-syre;Rumex thyrsiflorus
5222;pilebladet skræppe;Rumex triangulivalvis
5223;;Rumex violascens
5224;havgræsslægten;Ruppia
5225;langstilket havgræs;Ruppia cirrhosa
5226;almindelig havgræs;Ruppia maritima
5227;;Ruppia maritima var. brevirostris
5228;;Ruppia maritima var. maritima
5229;havgræsfamilien;Ruppiaceae
5230;rudeslægten;Ruta
5231;almindelig rude;Ruta graveolens
5232;rudefamilien;Rutaceae
5233;firlingslægten;Sagina
5234;mark-firling;Sagina apetala
5235;;Sagina apetala x procumbens
5236;tue-firling;Sagina caespitosa
5237;;Sagina ciliata
5238;;Sagina intermedia
5239;;Sagina intermedia x saginoides
5240;strand-firling;Sagina maritima
5241;;Sagina maritima x procumbens
5242;håret firling;Sagina micropetala
5243;knude-firling;Sagina nodosa
5244;nordlig knude-firling;Sagina nodosa ssp. borealis
